# Auto-generated offline OUI vendor mapping
# Generated by: tools/Import-OuiDataset.ps1
# Format: OUI,VENDOR
# OUI is 6 hex digits (first 3 bytes of a MAC)
# Source file: .\manuf

000321,Ltd.
000322,Ltd.
000323,Inc.
000324,Ltd.
000325,ArimaCompute Arima Computer Corp.
000326,Ltd.
000327,HMSIndustria HMS Industrial Networks
000328,Inc.
000329,Inc.
00032A,Inc.
00032B,GAIDatenfunk GAI Datenfunksysteme GmbH
00032C,ABBSwitzerla ABB Switzerland Ltd
00032D,Inc.
00032E,Ltd.
00032F,Inc.
000330,Co., Ltd.
000331,Inc
000332,Inc
000333,Ltd.
000334,OmegaEnginee Omega Engineering Inc.
000335,MiraeTechnol Mirae Technology
000336,ZetesTechnol Zetes Technologies
000337,Inc.
000338,OakTechnolog Oak Technology
000339,Ltd.
00033A,Inc.
00033B,Ltd.
00033C,Ltd.
00033D,ILSHinLab    ILSHin Lab
00033E,Ltd.
00033F,Ltd.
000340,Ltd.
000341,EVSBroadcast EVS Broadcast Equipment
000342,NortelNetwor Nortel Networks
000343,MartinProfes Martin Professional A/S
000344,Ltd.
000345,RoutrekNetwo Routrek Networks Corporation
000346,KOKUSAIDENKI KOKUSAI DENKI Electric Inc.
000347,Intel        Intel Corporation
000348,Ltd.
000349,VidicodeData Vidicode Datacommunicatie B.V.
00034A,RIAS         RIAS Corporation
00034B,NortelNetwor Nortel Networks
00034C,Ltd.
00034D,Ltd.
00034E,Ltd.
00034F,SurGardSecur Sur-Gard Security
000350,Bticino      Bticino Spa
000351,DieboldNixdo Diebold Nixdorf
000352,ColubrisNetw Colubris Networks
000353,Inc.
000354,FiberLogicCo Fiber Logic Communications
000355,TeraBeamInte TeraBeam Internet Systems
000356,DieboldNixdo Diebold Nixdorf
000357,Inc.
000358,HanyangDigit Hanyang Digitech Co.Ltd
000359,DigitalSis   DigitalSis
00035A,Photron      Photron Limited
00035B,BridgeWaveCo BridgeWave Communications
00035C,SaintSong    Saint Song Corp.
00035D,Ltd.
00035E,Inc.
00035F,PrüftechnikC Prüftechnik Condition Monitoring GmbH & Co. KG
000360,Inc.
000361,Inc.
000362,Inc.
000363,Ltd.
000364,Inc.
000365,Ltd.
000366,ASMPacificTe ASM Pacific Technology
000367,Inc.
000368,Ltd.
000369,Ltd.
00036A,Ltd.
00036B,Inc
00036C,Inc
00036D,Inc.
00036E,Nicon        Nicon Systems (Pty) Limited
00036F,Telsey       Telsey SPA
000370,Inc.
000371,AcomzNetwork Acomz Networks Corp.
000372,Ulan         Ulan
000373,Aselsan      Aselsan A.S
000374,ControlMicro Control Microsystems
000375,Inc.
000376,Inc.
000377,GigabitWirel Gigabit Wireless
000378,Ltd.
000379,Inc.
00037A,Ltd.
00037B,IDECIZUMI    IDEC IZUMI Corporation
00037C,CoaxMedia    Coax Media
00037D,Stellcom     Stellcom
00037E,Inc.
00037F,Inc.
000380,SSHCommunica SSH Communications Security Corp.
000381,IngenicoInte Ingenico International
000382,Ltd.
000383,Inc.
000384,Aeta         Aeta
000385,Inc.
000386,Inc.
000387,BlazeNetwork Blaze Network Products
000388,Ltd.
000389,Inc.
00038A,Inc.
00038B,Inc.
00038C,TotalImpact  Total Impact
00038D,Inc.
00038E,Inc.
00038F,Weinschel    Weinschel Corporation
000390,Inc.
000391,Ltd.
000392,Ltd.
000393,Inc.
000394,ConnectOne   Connect One
000395,CaliforniaAm California Amplifier
000396,Ltd.
000397,FireBrick    FireBrick Limited
000398,Wisi         Wisi
000399,Ltd.
00039A,SiConnect    SiConnect
00039B,Inc.
00039C,Inc.
00039D,Qisda        Qisda Corporation
00039E,Ltd.
00039F,Inc
0003A0,Inc
0003A1,Inc.
0003A2,CatapultComm Catapult Communications
0003A3,Ltd.
0003A4,Imation      Imation Corp.
0003A5,Medea        Medea Corporation
0003A6,Inc.
0003A7,Inc.
0003A8,Inc.
0003A9,AXCENTMedia  AXCENT Media AG
0003AA,Watlow       Watlow
0003AB,BridgeInform Bridge Information Systems
0003AC,FroniusSchwe Fronius Schweissmaschinen
0003AD,EmersonEnerg Emerson Energy Systems AB
0003AE,Ltd.
0003AF,ParageaCommu Paragea Communications
0003B0,XsenseTechno Xsense Technology Corp.
0003B1,Inc.
0003B2,Radware      Radware
0003B3,Ltd.
0003B4,MacrotekInte Macrotek International Corp.
0003B5,EntraTechnol Entra Technology Co.
0003B6,QSI          QSI Corporation
0003B7,ZACCESS      ZACCESS Systems
0003B8,LLC
0003B9,Ltd.
0003BA,Oracle       Oracle Corporation
0003BB,SignalCommun Signal Communications Limited
0003BC,COT          COT GmbH
0003BD,Inc.
0003BE,Netility     Netility
0003BF,Inc.
0003C0,Ltd.
0003C1,PacketDynami Packet Dynamics Ltd
0003C2,Solphone     Solphone K.K.
0003C3,MicronikMult Micronik Multimedia
0003C4,TomraASA     Tomra Systems ASA
0003C5,Mobotix      Mobotix AG
0003C6,Inc.
0003C7,hopfElektron hopf Elektronik GmbH
0003C8,CMLEmergency CML Emergency Services
0003C9,Ltd.
0003CA,MTS          MTS Systems Corp.
0003CB,Ltd.
0003CC,Inc.
0003CD,Inc.
0003CE,Inc.
0003CF,Inc.
0003D0,Ltd.
0003D1,Takaya       Takaya Corporation
0003D2,Inc.
0003D3,Inc.
0003D4,Inc.
0003D5,Ltd.
0003D6,Ltd.
0003D7,Inc.
0003D8,Inc.
0003D9,Secheron     Secheron SA
0003DA,Ltd.
0003DB,ApogeeElectr Apogee Electronics Corp.
0003DC,Inc.
0003DD,ComarkIntera Comark Interactive Solutions
0003DE,OTCWireless  OTC Wireless
0003DF,Desana       Desana Systems
0003E0,Commscope    Commscope
0003E1,Inc.
0003E2,Comspace     Comspace Corporation
0003E3,Inc
0003E4,Inc
0003E5,HermstedtSG  Hermstedt SG
0003E6,Inc.
0003E7,Logostek     Logostek Co. Ltd.
0003E8,Wavesight    Wavesight Limited
0003E9,Inc.
0003EA,Inc.
0003EB,Atrica       Atrica
0003EC,Inc.
0003ED,Ltd.
0003EE,MKNet        MKNet Corporation
0003EF,Oneline      Oneline AG
0003F0,RedfernBroad Redfern Broadband Networks
0003F1,Inc.
0003F2,SenecaNetwor Seneca Networks
0003F3,Inc.
0003F4,NetBurner    NetBurner
0003F5,Chip2Chip    Chip2Chip
0003F6,Inc.
0003F7,PlastControl Plast-Control GmbH
0003F8,Inc.
0003F9,Inc.
0003FA,TiMetraNetwo TiMetra Networks
0003FB,Ltd.
0003FC,IntertexData Intertex Data AB
0003FD,Inc
0003FE,Inc
0003FF,Microsoft    Microsoft Corporation
000400,Inc.
000401,Ltd.
000402,Ltd.
000403,Nexsi        Nexsi Corporation
000404,Ltd.
000405,ACNTechnolog ACN Technologies
000406,FaMetabox    Fa. Metabox AG
000407,Inc.
000408,Ltd.
000409,CratosNetwor Cratos Networks
00040A,Sage         Sage Systems
00040B,3ComEurope   3Com Europe Ltd
00040C,Ltd.
00040D,Avaya        Avaya Inc
00040E,AVM          AVM GmbH
00040F,Inc.
000410,Inc.
000411,Inc.
000412,Inc.
000413,snomtechnolo snom technology GmbH
000414,Ltd.
000415,Ltd.
000416,ParksComunic Parks S/A Comunicacoes Digitais
000417,SchneiderEle Schneider Electric
000418,TeltronicU   Teltronic S.A.U.
000419,Inc.
00041A,InesTestandM Ines Test and Measurement GmbH & CoKG
00041B,Bridgeworks  Bridgeworks Ltd.
00041C,Inc.
00041D,CoregaAmeric Corega of America
00041E,Ltd.
00041F,SonyInteract Sony Interactive Entertainment Inc.
000420,Inc.
000421,OcularNetwor Ocular Networks
000422,Inc
000423,Intel        Intel Corporation
000424,TMC          TMC s.r.l.
000425,Atmel        Atmel Corporation
000426,Autosys      Autosys
000427,Inc
000428,Inc
000429,Pixord       Pixord Corporation
00042A,Inc.
00042B,Ltd.
00042C,Inc.
00042D,Ltd.
00042E,Ltd.
00042F,Inc.
000430,Netgem       Netgem
000431,Inc.
000432,Inc.
000433,Cyberboard   Cyberboard A/S
000434,Inc.
000435,InfiNet      InfiNet LLC
000436,Inc.
000437,Inc.
000438,NortelNetwor Nortel Networks
000439,Inc.
00043A,Inc.
00043B,Inc.
00043C,Ltd.
00043D,Indel        Indel Ag
00043E,Telencomm    Telencomm
00043F,Inc
000440,Inc.
000441,Inc.
000442,Nact         Nact
000443,Inc.
000444,WesternMulti Western Multiplex Corporation
000445,LMSSkalarIns LMS Skalar Instruments GmbH
000446,Ltd.
000447,Ltd.
000448,Polaroid     Polaroid Corporation
000449,MapletreeNet Mapletree Networks
00044A,Inc.
00044B,Nvidia       Nvidia
00044C,Jenoptik     Jenoptik
00044D,Inc
00044E,Inc
00044F,SchubertSyst Schubert System Elektronik Gmbh
000450,DMDComputers DMD Computers SRL
000451,Inc.
000452,Inc.
000453,Inc.
000454,QuadrigaUK   Quadriga UK
000455,ANTARAnet    ANTARA.net
000456,CambiumNetwo Cambium Networks Limited
000457,Inc.
000458,Ltd.
000459,Veristar     Veristar Corporation
00045A,Inc.
00045B,Ltd.
00045C,MobiwavePte  Mobiwave Pte Ltd
00045D,BEKAElektron BEKA Elektronik
00045E,PolyTraxInfo PolyTrax Information Technology AG
00045F,Inc.
000460,Inc.
000461,Ltd.
000462,Ltd.
000463,BoschSecurit Bosch Security Systems
000464,PulseLink    Pulse-Link Inc
000465,istisdnsuppo i.s.t isdn-support technik GmbH
000466,ARMITEL      ARMITEL Co.
000467,ResearchInst Wuhan Research Institute of MII
000468,Inc.
000469,Inc.
00046A,NaviniNetwor Navini Networks
00046B,Inc.
00046C,Ltd.
00046D,Inc
00046E,Inc
00046F,DigitelIndus Digitel S/A Industria Eletronica
000470,ipUnplugged  ipUnplugged AB
000471,IPrad        IPrad
000472,Inc.
000473,Photonex     Photonex Corporation
000474,Legrand      Legrand
000475,3Com         3Com
000476,3Com         3Com
000477,Inc.
000478,GStarTechnol G. Star Technology Corporation
000479,Ltd.
00047A,AxxessitAsa  Axxessit Asa
00047B,Schlumberger Schlumberger
00047C,Skidata      Skidata AG
00047D,MotorolaSolu Motorola Solutions Inc.
00047E,TKHSecurity  TKH Security B.V.
00047F,ChrMayr      Chr. Mayr GmbH & Co. KG
000480,BrocadeCommu Brocade Communications Systems LLC
000481,Inc.
000482,Medialogic   Medialogic Corp.
000483,Inc.
000484,Amann        Amann GmbH
000485,PicoLight    PicoLight
000486,University of Kansas
000487,Inc.
000488,EurothermCon Eurotherm Controls
000489,Inc.
00048A,TemiaVertrie Temia Vertriebs GmbH
00048B,Poscon       Poscon Corporation
00048C,Inc.
00048D,Inc
00048E,Inc.
00048F,TD           TD Systems Corporation
000490,OpticalAcces Optical Access
000491,Inc.
000492,Ltd.
000493,Ltd.
000494,Ltd.
000495,TejasNetwork Tejas Networks India Limited
000496,ExtremeNetwo Extreme Networks Headquarters
000497,MacroSystemD MacroSystem Digital Video AG
000498,MahiNetworks Mahi Networks
000499,Chino        Chino Corporation
00049A,Inc
00049B,Inc
00049C,Inc.
00049D,IpanemaTechn Ipanema Technologies
00049E,Ltd.
00049F,FreescaleSem Freescale Semiconductor
0004A0,Inc.
0004A1,PathwayConne Pathway Connectivity
0004A2,Ltd.
0004A3,MicrochipTec Microchip Technology Inc.
0004A4,Inc.
0004A5,Barco        Barco NV
0004A6,SAFTehnika   SAF Tehnika Ltd.
0004A7,FabiaTech    FabiaTech Corporation
0004A8,Inc.
0004A9,Inc.
0004AA,JetstreamCom Jetstream Communications
0004AB,Mavenir      Mavenir Inc.
0004AC,IBM          IBM Corp
0004AD,MalibuNetwor Malibu Networks
0004AE,Sullair      Sullair Corporation
0004AF,Inc.
0004B0,Ltd.
0004B1,Inc.
0004B2,Essegi       Essegi Srl
0004B3,Inc.
0004B4,Ciac         Ciac
0004B5,Equitrac     Equitrac Corporation
0004B6,Inc.
0004B7,AMBit        AMB i.t. Holding
0004B8,Ltd.
0004B9,Inc.
0004BA,KDDMediaWill KDD Media Will Corporation
0004BB,Bardac       Bardac Corporation
0004BC,Inc.
0004BD,Commscope    Commscope
0004BE,Inc.
0004BF,VersaLogic   VersaLogic Corp.
0004C0,Inc
0004C1,Inc
0004C2,Inc.
0004C3,CASTORInform CASTOR Informatique
0004C4,AudiotonixGr Audiotonix Group Limited
0004C5,USA
0004C6,Ltd
0004C7,NetMount     NetMount
0004C8,LIBAMaschine LIBA Maschinenfabrik GmbH
0004C9,Ltd.
0004CA,FreeMs       FreeMs Corp.
0004CB,Ltd.
0004CC,PeekTraffic  Peek Traffic B.V.
0004CD,ExtenwaySolu Extenway Solutions Inc
0004CE,PatriaAilon  Patria Ailon
0004CF,SeagateTechn Seagate Technology
0004D0,Softlinksro  Softlink s.r.o.
0004D1,Inc.
0004D2,AdconTelemet Adcon Telemetry GmbH
0004D3,Ltd.
0004D4,Ltd.
0004D5,Ltd.
0004D6,Ltd.
0004D7,OmitecInstru Omitec Instrumentation Ltd.
0004D8,Inc.
0004D9,Inc.
0004DA,Inc.
0004DB,TellusGroup  Tellus Group Corp.
0004DC,NortelNetwor Nortel Networks
0004DD,Inc
0004DE,Inc
0004DF,TeracomTelem Teracom Telematica S.A
0004E0,ProcketNetwo Procket Networks
0004E1,InfiniorMicr Infinior Microsystems
0004E2,Inc.
0004E3,AcctonTechno Accton Technology Corp
0004E4,Inc.
0004E5,Inc.
0004E6,BanyanNetwor Banyan Network Private Limited
0004E7,Inc
0004E8,Inc.
0004E9,Infiniswitch Infiniswitch Corporation
0004EA,HewlettPacka Hewlett Packard
0004EB,Inc.
0004EC,Memobox      Memobox SA
0004ED,Ltd.
0004EE,LincolnElect Lincoln Electric Company
0004EF,Polestar     Polestar Corp.
0004F0,Ltd
0004F1,WhereNet     WhereNet
0004F2,Polycom      Polycom
0004F3,FSFORTHSYSTE FS FORTH-SYSTEME GmbH
0004F4,InfiniteElec Infinite Electronics Inc.
0004F5,Inc.
0004F6,Amphus       Amphus
0004F7,Inc.
0004F8,Ltda
0004F9,Inc.
0004FA,NBSTechnolog NBS Technologies Inc.
0004FB,Inc.
0004FC,StratusTechn Stratus Technologies
0004FD,Ltd.
0004FE,PelagoNetwor Pelago Networks
0004FF,Ltd.
000500,Inc
000501,Inc
000502,Inc.
000503,Iconag       Iconag
000504,NarayInforma Naray Information & Communication Enterprise
000505,Inc.
000506,ReddoNetwork Reddo Networks AB
000507,FineApplianc Fine Appliance Corp.
000508,Inc.
000509,AVOCNishimur AVOC Nishimura Ltd.
00050A,ICS          ICS Spa
00050B,Inc.
00050C,Inc.
00050D,Inc.
00050E,Inc.
00050F,TanakaSS     Tanaka S/S Ltd.
000510,InfiniteShan Infinite Shanghai Communication Terminals Ltd.
000511,Complementar Complementary Technologies Ltd
000512,ZebraTechnol Zebra Technologies Inc
000513,Inc.
000514,Ltd.
000515,Ltd.
000516,SMARTModular SMART Modular Technologies
000517,Inc.
000518,JupitersTech Jupiters Technology
000519,SiemensBuild Siemens Building Technologies AG,
00051A,3ComEurope   3Com Europe Ltd
00051B,MagicControl Magic Control Technology Corporation
00051C,XnetTechnolo Xnet Technology Corp.
00051D,Inc.
00051E,BrocadeCommu Brocade Communications Systems LLC
00051F,Ltd.
000520,Inc.
000521,ControlMicro Control Microsystems
000522,Inc.
000523,AVLList      AVL List GmbH
000524,BTLSystem    BTL System (HK) Limited
000525,Ltd.
000526,IPAS         IPAS GmbH
000527,SJTek        SJ Tek Co. Ltd
000528,Inc.
000529,Ltd
00052A,Ltd.
00052B,Ltd.
00052C,SupremeMagic Supreme Magic Corporation
00052D,ZoltrixInter Zoltrix International Limited
00052E,CintaNetwork Cinta Networks
00052F,LevitonNetwo Leviton Network Solutions
000530,Inc.
000531,Inc
000532,Inc
000533,BrocadeCommu Brocade Communications Systems LLC
000534,NorthstarEng Northstar Engineering Ltd.
000535,ChipPC       Chip PC Ltd.
000536,Inc.
000537,Ltd.
000538,Inc.
000539,ABrandNewWor A Brand New World in Sweden AB
00053A,WillowglenSe Willowglen Services Pte Ltd
00053B,Co. Beijing
00053C,Xircom       Xircom
00053D,Agere        Agere Systems
00053E,KIDSysteme   KID Systeme GmbH
00053F,Inc.
000540,TokyoElectro Tokyo Electron Device Limited
000541,Ltd.
000542,Inc.
000543,IQWireless   IQ Wireless GmbH
000544,Inc.
000545,InternetPhot Internet Photonics
000546,KDDINetworkS KDDI Network & Solultions Inc.
000547,StarentNetwo Starent Networks
000548,Disco        Disco Corporation
000549,SaliraOptica Salira Optical Network Systems
00054A,Inc.
00054B,EatonAutomat Eaton Automation AG
00054C,RFInnovation RF Innovations Pty Ltd
00054D,Inc.
00054E,Philips      Philips
00054F,GarminIntern Garmin International
000550,VcommsConnec Vcomms Connect Limited
000551,FSElektronik F & S Elektronik Systeme GmbH
000552,XycotecCompu Xycotec Computer GmbH
000553,Inc.
000554,RangestarWir Rangestar Wireless
000555,Ltd.
000556,360          360 Systems
000557,AgileTV      Agile TV Corporation
000558,Inc.
000559,Intracom     Intracom S.A.
00055A,PowerDsine   Power Dsine Ltd.
00055B,CharlesIndus Charles Industries
00055C,Ltd.
00055D,Inc.
00055E,Inc
00055F,Inc
000560,Ltd
000561,Inc.
000562,DigitalView  Digital View Limited
000563,Inc.
000564,Ltd.
000565,TailynCommun Tailyn Communication Company Ltd.
000566,Secuicom     Secui.com Corporation
000567,Inc.
000568,PiltofishNet Piltofish Networks AB
000569,Inc.
00056A,HeuftSystemt Heuft Systemtechnik GmbH
00056B,Ltd.
00056C,Ltd.
00056D,Pacific      Pacific Corporation
00056E,Inc.
00056F,InnomediaTec Innomedia Technologies Pvt. Ltd.
000570,Baydel       Baydel Ltd.
000571,SeiwaElectro Seiwa Electronics Co.
000572,Ltd.
000573,Inc
000574,Inc
000575,CDSElectroni CDS-Electronics BV
000576,NSMTechnolog NSM Technology Ltd.
000577,SMInformatio SM Information & Communication
000578,Private      Private
000579,UniversalCon Universal Control Solution Corp.
00057A,OvertureNetw Overture Networks
00057B,Ltd.
00057C,RCOSecurity  RCO Security AB
00057D,Inc.
00057E,Eckelmann    Eckelmann AG
00057F,AcqisTechnol Acqis Technology
000580,FibroLAN     FibroLAN Ltd.
000581,Snell        Snell
000582,ClearCubeTec ClearCube Technology
000583,ImageCom     ImageCom Limited
000584,Inc.
000585,JuniperNetwo Juniper Networks
000586,LucentTechno Lucent Technologies
000587,Incorporated
000588,Sensoria     Sensoria Corp.
000589,NationalData National Datacomputer
00058A,Ltd.
00058B,Inc.
00058C,Opentech     Opentech Inc.
00058D,Inc.
00058E,FlextronicsI Flextronics International GmbH & Co. Nfg. KG
00058F,CLCsoft      CLCsoft co.
000590,Swissvoice   Swissvoice Ltd.
000591,ActiveSilico Active Silicon Ltd
000592,Pultek       Pultek Corp.
000593,GrammarEngin Grammar Engine Inc.
000594,HMSIndustria HMS Industrial Networks
000595,Alesis       Alesis Corporation
000596,Ltd.
000597,EagleTraffic Eagle Traffic Control Systems
000598,CRONOS       CRONOS S.r.l.
000599,DRSTestandEn DRS Test and Energy Management or DRS-TEM
00059A,Inc
00059B,Inc
00059C,Ing. Büro
00059D,Inc.
00059E,Zinwell      Zinwell Corporation
00059F,Inc.
0005A0,MOBILINEKft  MOBILINE Kft.
0005A1,Zenocom      Zenocom
0005A2,CELOXNetwork CELOX Networks
0005A3,Inc.
0005A4,LucidVoice   Lucid Voice Ltd.
0005A5,Kott         Kott
0005A6,ExtronElectr Extron Electronics
0005A7,HYPERCHIP    HYPERCHIP Inc.
0005A8,WyleElectron Wyle Electronics
0005A9,Inc.
0005AA,MooreIndustr Moore Industries International Inc.
0005AB,Inc.
0005AC,Inc.
0005AD,Inc.
0005AE,MediaportUSA Mediaport USA
0005AF,InnoScanComp InnoScan Computing A/S
0005B0,Ltd.
0005B1,ASBTechnolog ASB Technology BV
0005B2,Ltd.
0005B3,Ltd.
0005B4,Aceex        Aceex Corporation
0005B5,BroadcomTech Broadcom Technologies
0005B6,INSYSMicroel INSYS Microelectronics GmbH
0005B7,ArborTechnol Arbor Technology Corp.
0005B8,Inc.
0005B9,Inc.
0005BA,LLC
0005BB,Myspace      Myspace AB
0005BC,ResourceData Resource Data Management Ltd
0005BD,Roax         Roax Bv
0005BE,KongsbergSea Kongsberg Seatex AS
0005BF,Inc.
0005C0,Ltd.
0005C1,Inc.
0005C2,Inc.
0005C3,Inc.
0005C4,Inc.
0005C5,FlagaHF      Flaga HF
0005C6,TrizCommunic Triz Communications
0005C7,IFCom        I/F-Com A/S
0005C8,Verytech     Verytech
0005C9,LGInnotek    LG Innotek
0005CA,Inc.
0005CB,Inc.
0005CC,Inc.
0005CD,D&MHoldings  D&M Holdings Inc.
0005CE,ProlinkMicro Prolink Microsystems Corporation
0005CF,Inc.
0005D0,Solinet      Solinet Systems
0005D1,MetavectorTe Metavector Technologies
0005D2,DAPTechnolog DAP Technologies
0005D3,Inc.
0005D4,Inc.
0005D5,SpeedcomWire Speedcom Wireless
0005D6,L3Linkabit   L-3 Linkabit
0005D7,Inc.
0005D8,Inc.
0005D9,Inc.
0005DA,ApexAutomati Apex Automationstechnik
0005DB,PSISoftwareS PSI Software SE,
0005DC,Inc
0005DD,Inc
0005DE,Inc.
0005DF,Inc.
0005E0,Empirix      Empirix Corp.
0005E1,Ltd.
0005E2,CreativNetwo Creativ Network Technologies
0005E3,Inc.
0005E4,RedLionContr Red Lion Controls Inc.
0005E5,Renishaw     Renishaw PLC
0005E6,Inc.
0005E7,NetrakeanAud Netrake an AudioCodes Company
0005E8,Inc.
0005E9,Inc.
0005EA,Rednix       Rednix
0005EB,Inc.
0005EC,Mosaic       Mosaic Systems Inc.
0005ED,TechnikumJoa Technikum Joanneum GmbH
0005EE,VanderbiltIn Vanderbilt International (SWE) AB
0005EF,ADOIRDigital ADOIR Digital Technology
0005F0,Satec        Satec
0005F1,Inc.
0005F2,Inc.
0005F3,Webyn        Webyn
0005F4,Ltd.
0005F5,GeospaceTech Geospace Technologies
0005F6,YoungChang   Young Chang Co. Ltd.
0005F7,Inc.
0005F8,Inc.
0005F9,TOA          TOA Corporation
0005FA,Inc.
0005FB,Inc.
0005FC,SchenckPegas Schenck Pegasus Corp.
0005FD,PacketLightN PacketLight Networks Ltd.
0005FE,Traficon     Traficon N.V.
0005FF,Inc.
000600,ToshibaTeli  Toshiba Teli Corporation
000601,Ltd.
000602,CirkitechEle Cirkitech Electronics Co.
000603,BakerHughes  Baker Hughes Inc.
000604,Inc.
000605,Inc.
000606,Inc.
000607,OmniDirectio Omni Directional Control Technology Inc.
000608,AtSkySAS     At-Sky SAS
000609,Crossport    Crossport Systems
00060A,Blue2space   Blue2space
00060B,ArtesynEmbed Artesyn Embedded Technologies
00060C,Inc.
00060D,Wave7Optics  Wave7 Optics
00060E,Inc.
00060F,NaradNetwork Narad Networks Inc
000610,AbeonaNetwor Abeona Networks Inc
000611,Inc.
000612,Inc.
000613,KawasakiMicr Kawasaki Microelectronics Incorporated
000614,PrismHolding Prism Holdings
000615,Ltd.
000616,Ltd.
000617,Redswitch    Redswitch Inc.
000618,DigiPowerMan DigiPower Manufacturing Inc.
000619,ConnectionTe Connection Technology Systems
00061A,Zetari       Zetari Inc.
00061B,NotebookDeve Notebook Development Lab. Lenovo Japan Ltd.
00061C,Ltd.
00061D,Inc.
00061E,Maxan        Maxan Systems
00061F,VisionCompon Vision Components GmbH
000620,SerialSystem Serial System Ltd.
000621,Co., Ltd.
000622,ChungFuChenY Chung Fu Chen Yeh Enterprise Corp.
000623,MGEUPSFrance MGE UPS Systems France
000624,GentnerCommu Gentner Communications Corp.
000625,Inc.
000626,MWE          MWE GmbH
000627,Inc.
000628,Inc
000629,IBM          IBM Corp
00062A,Inc
00062B,IntraserverT Intraserver Technology
00062C,BivioNetwork Bivio Networks
00062D,L.L.C.
00062E,AristosLogic Aristos Logic Corp.
00062F,Pivotech     Pivotech Systems Inc.
000630,AdtranzSwede Adtranz Sweden
000631,Calix        Calix Inc.
000632,MescoEnginee Mesco Engineering GmbH
000633,CrossmatchTe Crossmatch Technologies/HID Global
000634,GTEAirfone   GTE Airfone Inc.
000635,Inc.
000636,JedaiBroadba Jedai Broadband Networks
000637,ToptrendMeta Toptrend-Meta Information (ShenZhen) Inc.
000638,Ltd.
000639,Newtec       Newtec
00063A,Inc.
00063B,ArcturusNetw Arcturus Networks Inc.
00063C,IntrinsycSof Intrinsyc Software International Inc.
